6953	2209	20529
3340	359	9996
2482	352	9933
3660	774	9793
3661	774	8748
3472	608	10778
3476	208	11377
5432	1849	19164
974	515	1955
2707	147	8772
677	610	1434
3840	1159	14276
3669	1109	11891
3484	1095	974
689	617	11493
3360	1035	9991
3673	1114	11667
698	621	2033
4079	1290	15826
3677	1117	13321
2498	367	11019
3496	872	10631
2503	692	11314
1826	825	6845
719	634	9866
3681	1120	13304
2865	807	10275
3685	150	1425
3689	848	7578
734	643	9565
3693	589	975
2101	364	9508
3508	746	9627
3513	1022	10020
3697	99	1242
2314	949	10260
3045	1044	8778
3378	106	11303
3190	789	8748
786	572	959
3514	1022	2002
1989	842	7799
2519	1014	9981
3701	1131	13965
8448	2341	17992
2523	1017	10150
793	657	999
794	142	1434
1542	808	9451
3709	497	9892
2134	876	10376
7698	2756	21379
2146	512	2111
3721	1137	14451
3725	1141	14094
803	663	11500
6008	2243	20781
1254	279	9867
6015	1573	18736
3219	433	10544
1017	722	9797
1258	763	9797
3062	82	10662
2543	402	10516
2001	703	10772
3866	1168	14561
2343	491	11398
3870	1170	14698
1263	446	10500
3745	1119	9466
3874	1174	14892
6490	1872	16943
3534	464	10092
821	672	9585
822	42	9256
823	42	9585
3538	695	10668
6969	2072	17819
3542	401	10011
8474	3366	22365
4694	1510	13562
3229	1080	9901
7708	2981	21492
8486	3376	22004
3904	1184	14451
3419	87	10329
3912	1189	15064
3431	705	11124
3435	1074	9923
3436	1074	10135
2205	902	10288
8498	3388	23051
3559	518	9586
5472	1963	9936
3568	696	10775
6057	1671	17838
3577	102	996
6064	2273	20434
3937	1185	15035
3586	327	9919
4730	1527	16298
2395	762	9646
3590	542	10785
3594	693	10654
3947	1205	15083
3958	1167	14793
1064	742	9599
3962	1212	14474
3970	1216	14711
865	553	2006
2579	1041	2212
3986	1233	15549
2585	726	9629
1078	741	9612
3276	295	9632
2606	729	10141
4019	1198	15149
2616	729	9628
884	302	10311
885	688	11559
2623	1051	9611
2625	718	9643
2627	713	9630
2636	507	11498
4047	943	11840
3605	165	10107
3447	885	1645
5981	1690	17424
3452	824	2822
3456	890	1773
2046	20	8118
2226	909	8193
4061	1270	16150
1109	767	1431
3465	766	10017
1111	322	9853
2058	487	9129
2444	985	11015
1114	768	9140
3811	1153	13756
6467	1840	19140
2242	931	8071
2062	853	7767
3473	70	10781
3317	819	10007
2246	932	11454
3321	568	968
4926	1347	16617
2074	287	9859
3619	952	10645
2850	796	8780
2078	306	10033
2082	865	2485
2997	500	11549
2471	998	10056
2475	1000	11616
1454	782	9601
3623	317	9926
8449	3354	23949
2086	224	9993
3633	983	9904
1465	792	9606
3634	983	9876
2675	730	9633
3493	993	10005
7689	2971	21924
1803	669	10428
3497	75	11362
3643	668	998
3644	668	1695
3353	831	963
2685	1057	1504
3648	648	10409
3172	104	9852
3652	389	10731
3180	188	10907
3656	103	1251
2258	937	9943
3662	889	8273
8462	2393	20837
3666	1104	7794
7699	2419	20569
3371	455	962
6954	2202	20533
3841	1112	6510
3383	128	10307
4084	1279	16185
3388	310	9920
6009	2244	21064
3041	700	11026
1239	376	9946
3682	1121	14014
2135	877	10377
3217	429	10048
3686	1126	12589
2279	717	10258
1944	832	7591
3690	847	8166
1268	195	9947
4088	1303	16608
3694	173	10720
6016	2191	18749
1345	137	10826
2151	891	11012
3392	71	10829
7709	2891	21487
3867	1110	13542
3706	1136	13840
3871	1172	14452
3875	1175	14618
2299	727	9605
3718	1138	14452
3059	714	9625
3412	837	10071
2563	1036	9924
1398	149	10705
2566	1023	2002
2320	783	8768
3063	272	10954
2746	1059	9513
3722	1105	14090
3552	941	8695
3726	1142	13831
6504	2216	20501
3071	871	10635
3424	479	11126
2185	451	11036
2580	761	9636
2583	1043	1957
2586	755	9646
3730	1145	14264
1580	666	2114
2589	745	10137
2590	745	9599
3560	607	1094
3734	1146	11973
5448	1954	19280
2593	1045	10463
8487	3307	23900
2940	644	10738
2754	957	444
3742	1148	13422
3432	276	11377
3573	1096	9915
3746	1134	14181
3574	1096	9797
3578	183	10108
7718	2824	21462
2604	745	9639
8499	3387	24336
4104	1316	16635
5468	1960	9946
2607	719	9639
3591	1034	10045
3595	1081	9385
2368	331	9635
5473	1961	10040
2376	946	12064
4109	1297	15742
2794	1062	10517
6986	2446	21008
7727	2858	21448
8510	3396	23978
3913	1190	15132
3917	1194	14865
4113	1324	16597
3127	273	9884
3274	725	9624
3929	1200	14291
2426	982	7007
4723	1524	18427
3938	1123	13521
6058	2263	18326
3287	564	10729
2617	1049	10131
2618	1049	9601
2620	1047	11019
2624	1050	10132
3948	1206	14748
6065	2274	21124
6072	1811	19498
3959	1197	12739
3967	1208	15254
3991	1234	15389
3999	1241	3820
4003	1229	15600
4007	1245	15489
4015	1252	15688
4501	1485	18075
4020	1238	15180
4022	1255	15684
4027	1258	15781
4035	1260	15637
4044	1263	15795
4783	1499	18310
4048	944	10214
4542	1329	16443
4789	1423	16605
4563	1474	16647
4816	1539	17915
4590	1419	16656
4822	1545	16790
4825	1547	19057
4828	1550	17910
4831	1559	17702
6468	1780	19161
8450	3352	21668
6947	2161	18206
6003	2237	19257
4134	1340	15734
4664	1498	18310
6955	2170	18733
6010	2246	21351
4945	1541	16086
7690	2972	21959
7700	2979	22535
6499	1896	18830
4143	1351	16597
7710	2079	19526
5469	1958	9985
8476	2610	22291
5474	1967	10032
8488	3381	24699
4966	1584	19050
6987	2238	16008
4151	1353	16726
6521	2464	18369
4153	1356	14957
5486	1972	6527
4155	1357	16153
4970	1582	19054
5490	1975	18823
4976	1313	16623
5494	1711	18692
4161	1361	16726
4162	1360	15580
4980	1307	16612
5498	1858	19098
6526	2402	18362
4986	1304	16607
7719	2929	17995
4168	1365	16379
5507	1511	16551
5510	1980	18738
4990	1652	19073
4992	1308	16615
7003	2579	21470
5516	1846	19183
5519	1982	17740
4775	1532	16628
7009	1639	18200
4178	1374	16608
7015	1884	19481
6531	2388	19582
4998	1657	15832
7728	2883	21491
6541	1812	19628
5004	1665	16067
5006	1501	16540
4793	1536	16534
5528	1723	17234
5008	1502	16468
7021	2581	18585
5531	1629	17747
8511	3398	21673
4192	1322	16236
8521	2445	19800
5016	1366	16543
5018	1264	15575
6551	1401	17061
7753	2469	19534
5543	1993	15869
5026	1682	17232
6556	1829	19627
5030	1509	16469
8551	2545	17998
4817	1540	17450
8561	3244	17238
5036	1684	18629
5558	2010	19423
7058	2223	20685
5561	2006	19501
6591	2357	21345
7769	3012	20355
6596	2477	18229
6601	2101	20816
4217	1388	16431
7070	2589	23169
7076	2606	17628
5573	1994	17288
7777	3019	19289
8601	3240	22920
7785	3029	20398
4225	1318	15799
8611	1323	15727
7100	1901	19398
4228	1394	16431
7106	1572	16942
6184	2150	18152
8621	3438	21038
8631	3442	16018
5058	1694	17488
8641	3317	24190
8651	3211	24520
8661	3458	18754
4864	1476	16643
8671	3462	22324
4868	1384	16607
4241	1406	16432
5594	2029	19632
4243	1410	16431
8681	3472	24997
4874	1475	16643
7130	1437	17064
5600	2008	19025
5603	2004	18999
4880	1372	16620
5066	1698	17851
4884	1377	16631
7136	2108	19474
7142	2656	23612
7148	2660	22966
7154	2631	23685
4892	1593	18675
8691	2588	22168
4896	1597	18130
6219	2346	20879
4902	1600	17833
7160	2667	22697
4908	1599	18697
6239	2367	19792
5072	1452	16609
7178	2687	21946
4270	1433	17072
4272	1435	15686
4273	1436	15697
6259	2376	19285
6264	1783	19196
5084	1709	17854
5086	1454	16617
6289	2154	20891
5100	1720	17494
7214	2720	18297
5106	1722	18377
4291	1411	16924
4292	1444	16568
4293	1359	16569
6309	2332	20722
4295	1336	16481
5114	1729	18232
5122	1681	19045
5132	1743	17847
6354	2416	18365
4309	1310	16566
4310	1381	16475
6369	2422	18595
4314	1449	16473
5142	1765	18802
4325	1287	16609
5152	1585	19061
5154	1624	19085
5156	1779	19642
5158	1556	17506
5164	1785	19713
5176	1528	17868
4352	1363	16179
4355	1346	16614
4358	1398	16614
4369	1352	16475
4394	1158	14716
4395	1158	14724
4396	1158	14653
4397	1158	14652
4400	1462	16600
4421	1468	16946
5423	1899	19470
5429	1686	18716
5435	1947	19272
4425	1469	17072
5440	1948	18881
4934	1586	16468
8451	3167	19730
4942	1622	16935
6477	1728	19156
6948	1295	16536
8464	3361	24496
5465	1759	19077
5997	1744	17517
8477	3370	23964
8489	2299	20563
4965	1643	18189
4967	1645	19079
4969	1646	19084
4971	1641	19089
4973	1309	16631
4975	1542	19063
8512	3399	24635
4979	1315	16610
5470	1962	9875
4981	1305	16618
4983	1470	16655
4985	1649	17269
5475	1964	10015
6964	1900	19689
5479	1969	17761
4989	1300	16616
4991	1654	19048
6512	2353	18883
7691	2702	21948
6972	2040	17808
6517	2463	18354
8522	3407	21160
4550	1314	16562
6988	2423	19515
8532	3412	22021
4559	1434	16649
4773	1375	16621
6532	1813	19619
5505	1453	16632
5001	1662	17274
7711	2587	21485
5003	1663	17423
6542	1429	16929
4583	1378	16638
7720	2884	21482
5511	1981	19174
7004	2418	20518
4595	1426	16638
7729	2985	21494
4601	1382	16648
6067	2280	15986
7738	2739	18291
4610	1161	11726
5523	1984	17750
8542	3415	23845
5023	1481	16446
8552	3417	16040
6567	1877	19655
5029	1554	18950
7754	2703	22565
5541	1990	16122
4794	1442	16615
7762	3007	21929
5547	1996	17019
5550	1999	19083
7770	3011	19494
5556	2007	19435
8562	2305	19137
4818	1538	17953
8572	1881	20507
7016	2017	19479
7022	2385	18828
4833	1560	19020
8582	2783	23205
4839	1561	16571
7028	2265	15853
6592	2011	18838
7794	2760	22216
7801	3037	23025
4849	1576	17908
6602	2481	21362
7808	2999	21054
8592	3107	17814
5574	2024	20975
5577	1660	16076
4861	1330	16605
7040	1871	19398
8602	3430	19559
8612	1800	18741
6623	2484	20770
8622	3439	22743
6160	2327	16927
6627	1898	17820
4877	1587	17532
7836	3069	22225
6165	2330	18358
8632	3443	22249
7059	1696	18737
4887	1373	16606
7065	2526	18448
7071	2595	22265
4893	1594	17967
6175	1714	17508
6639	2490	19126
6185	2337	19315
4901	1420	17087
7842	2374	18553
7848	3079	22109
6646	2497	17652
7089	2614	22104
8642	2662	22869
8652	3449	17152
5617	2009	19033
6649	2499	17862
5619	2045	18319
7107	2617	22028
6650	2499	17656
6653	2501	17662
6656	2503	17863
8662	3259	24186
5073	1445	16630
5075	1700	16106
5077	1443	16619
5079	1705	16107
6659	2498	17868
7113	2619	22039
5085	1707	16954
5087	1710	16080
8672	3463	24706
8682	3473	24843
5093	1704	16104
8692	3484	25052
6666	1850	18806
6230	1505	16364
7137	2647	22553
6240	2206	17850
6245	2028	19496
6250	2035	19512
5127	1739	17225
5131	1575	15278
5133	1752	16459
7167	1725	16937
5139	1761	17828
5141	1763	16304
7179	2690	21940
5145	1770	17509
5147	1683	18363
7185	2207	20525
6270	1421	16941
7191	2700	23275
6285	2391	17835
5161	1784	19637
7203	2674	22147
7209	1288	16552
7215	1940	18016
5171	1750	17518
7225	2724	22178
5181	1659	17098
7235	2734	22970
5186	1808	18375
7240	2456	20867
5204	1825	19414
5206	1818	19372
6355	2411	18367
5214	1831	16562
5215	1647	17513
6375	2425	21125
5220	1833	16534
6389	1748	17045
6413	1897	19772
5236	1496	16542
5244	1385	16545
7681	2969	18237
5984	1827	19509
5991	1348	16515
6949	2205	20522
8452	3355	22374
7692	2975	19383
6012	2248	21006
7712	2486	21490
6507	1988	17477
8478	2448	20989
8490	3383	22092
8502	3390	24362
6523	1648	17025
5266	1845	19670
8513	3400	24623
8523	2064	20575
5269	1853	19391
6538	2126	19733
7721	2879	21501
5466	1957	17321
5471	1959	10031
5274	1857	15808
6543	1379	16602
5276	1848	18374
6981	2577	20889
5476	1965	9967
6553	1834	18274
5484	1971	16108
5488	1973	18766
8533	2729	19406
5492	1974	18788
6090	2295	16180
6095	1458	16110
6997	2325	19227
5287	1734	19568
5288	1455	16538
5289	1863	19345
7730	2986	21497
8543	3305	24703
7739	2727	21378
7011	2573	20520
5294	1417	16645
6563	2467	18364
7747	2992	23673
7023	1860	19665
6573	2063	18668
5506	1979	20495
7029	1392	16938
5301	1403	16949
8553	3335	22613
6588	2474	21355
8563	1574	18026
5305	1772	18810
5306	1713	18690
6110	2303	17852
6115	1809	17621
6593	2479	21349
6598	2478	19488
6603	2457	21344
8573	2629	16378
7053	1919	162
5521	1762	17216
5315	1878	18758
6140	2323	20848
5317	1655	16123
5318	1746	17731
7060	1730	18792
5320	1533	16623
6150	1987	17485
8583	2733	22194
8593	2183	20875
6166	2328	19796
5325	1879	20491
6171	1798	18635
7072	2597	21868
5328	1887	15614
7771	3017	18068
5330	1888	19075
8603	2358	19559
5332	1889	19047
5333	1788	17038
5334	1892	19256
5335	1893	17022
7787	3031	23713
5337	1894	17051
7090	2252	18621
7795	3040	23660
7802	3042	23626
7809	2643	20385
5343	1774	18818
8613	3434	15706
7823	3062	23140
7830	3067	22217
8623	2670	22845
8633	3444	24905
8653	3451	18245
8673	3464	22548
7132	1635	17214
7138	2650	23616
5356	1908	19279
5357	1905	20506
5358	1911	19428
8683	3474	14785
5361	1302	16571
5363	1916	20485
7150	1874	16431
6241	2363	20794
7156	2505	16281
5367	1859	19684
6246	2372	19801
5369	1921	19437
7162	2669	22859
5371	1923	20420
5373	1924	20457
5374	1927	19774
5536	1989	17749
5377	1931	19239
7192	2624	22113
7204	2710	23622
7216	2723	22004
7221	2719	22207
6276	2384	19238
5389	1688	16197
6286	1751	18303
5393	1450	16930
6311	2398	20811
6316	2404	19310
6321	1459	16944
5404	1489	17293
5405	1440	17101
5406	1937	19685
7259	2139	20733
7263	2751	20544
7271	1781	19171
5412	1939	18234
6356	1673	17482
5548	1998	16058
5551	2002	19580
5416	1941	18234
7279	2157	18193
6366	2421	21126
5566	1617	18154
5569	2018	16073
5575	1883	16921
6381	1771	19491
5608	2034	19372
5622	2046	18338
5626	2048	19623
5628	2050	19364
5630	1830	19627
5632	1816	19633
5636	2054	20973
5638	2056	20792
6398	2437	18904
5650	2058	20815
5651	1915	19756
5652	2070	20890
5653	2055	20864
5654	2066	20793
5655	2071	20778
5656	2069	20497
5659	1685	18597
5661	1596	18709
5663	2076	20857
5669	2012	19029
5680	2087	16545
5682	2089	18984
6433	1768	18819
5683	2090	19642
5684	1588	16559
6471	2231	19751
5687	2091	19265
5688	1708	18683
6950	2195	20536
5999	2242	20839
6006	1824	19511
6013	2249	21718
7693	2976	21943
8466	3364	24396
5695	1766	18816
5696	2092	18836
8479	3371	20772
7722	2487	21493
8491	1755	19366
7740	2555	17173
8503	3389	21662
7748	2350	20944
7756	3001	21931
5704	2095	18831
6974	1909	19608
5706	2096	20968
7764	2880	21484
5708	2098	20957
7772	3013	19585
5710	2100	20959
8514	2744	22530
7788	3048	22226
5713	2102	20964
5714	1749	18771
7796	3046	23549
7012	2021	17311
7018	1727	18552
8534	2916	20344
5720	2107	20488
6549	1817	19631
6076	1633	17492
6081	2287	20388
7030	1321	16518
7036	2582	16316
7803	3041	23676
8544	2318	19386
5728	2109	19492
5729	1369	16465
5730	1395	16931
6564	1933	18622
7810	3057	23490
5733	1294	16534
6101	2300	20574
7817	3034	23710
7054	2239	19533
5737	2110	19799
5738	2112	17447
5739	2113	17318
6579	2473	21391
8554	2493	17142
6589	2476	21353
8564	2326	19391
7061	2424	17867
7831	3053	22929
7837	3071	22933
5747	2116	17313
7843	2394	21346
5749	2114	17418
7073	2601	17798
5751	1949	18485
8574	3424	19361
7085	1333	16451
7091	2615	22026
7097	1938	18011
6621	2236	19284
7103	1563	16943
7109	2618	22036
8584	1952	18536
6625	2324	21702
6141	2312	18360
8594	3428	18902
8604	3431	17254
7121	1291	16550
8614	3435	18501
6151	1986	17553
7133	2552	19525
7139	2648	22579
7145	2646	22554
6641	2491	20519
8634	2714	22316
5773	2125	18438
7854	3085	23168
5775	1693	18627
6651	2279	21107
8644	3447	24261
8654	3452	24993
6654	2257	21065
5780	2032	20469
8664	3460	15853
6156	1446	16602
5783	2132	19799
6162	2232	19517
8674	2053	20631
6660	2500	17637
7864	2716	19715
7869	3100	23276
6661	2500	17665
8684	3475	15550
6667	1851	18804
7181	2689	21935
7879	3022	23272
7187	2694	21933
6674	1598	18712
7193	2698	22118
7884	2524	17403
7205	2711	23618
7889	3082	23416
7222	2730	21393
6682	2334	19542
5808	2143	18102
5809	1591	16925
6690	2140	19160
6192	2340	21357
5815	2142	18112
5820	1702	18119
5821	1621	16961
6197	2339	20824
7256	2746	18304
7264	2286	20945
7268	2755	18032
7280	2160	18205
7283	2761	23399
5832	2155	18545
7289	2758	18293
7292	2763	22221
5837	2158	18715
5838	2159	18174
5839	2163	20530
7301	2771	22005
5845	2168	18218
6212	1425	16515
5848	2082	20855
7307	2492	17143
7310	2580	19791
7313	2778	22184
5853	2179	20850
7322	2782	19698
6227	1913	19415
5863	2182	18595
7334	2791	21387
7337	2795	22013
5869	2187	20860
5871	2188	20857
5875	2189	18714
5876	1616	17781
5879	2042	20543
6272	1430	16561
6292	2235	20746
5897	2201	18638
5900	2208	20549
5904	2197	20682
6387	2428	20758
6411	2443	20756
6419	1836	16515
6428	1427	16942
6443	1786	18785
8454	3357	23933
6951	2060	20337
6959	651	10560
6967	1737	18778
6975	2304	19470
5993	2240	17802
7694	2845	22924
8467	3363	17177
5915	2196	20688
5916	2199	20683
7714	2584	21496
8480	3243	23041
7723	2288	21486
5920	2211	19277
7732	2352	21515
5922	1551	17853
5924	2119	20528
8492	3384	23244
8504	3393	24638
8515	3401	21664
5928	2212	17310
7741	2725	21287
7025	1943	19533
5931	2215	19706
6014	2251	21082
8525	2578	20577
5935	2003	18997
7749	2657	17387
7757	3002	21502
8545	2696	22620
8555	1886	20512
6545	2234	19420
5942	2217	20349
5943	2218	19271
7773	2749	21376
7062	2145	18142
8565	2326	18026
7789	3033	23722
7797	3051	22213
7074	2603	17880
5950	1861	19484
7804	2855	22389
8575	3242	23881
7811	3054	22937
7818	3050	23645
7825	3063	22551
7832	3068	22215
5957	2081	20855
5958	2224	20938
7838	3072	22222
7098	1609	16947
7850	3084	23411
5963	2226	15719
5964	2227	20863
7110	1610	16937
8595	3429	23891
7855	3092	18160
8605	2370	16434
7860	3090	17810
7134	2552	18281
6618	1912	18897
5973	1595	18702
7140	2654	22585
5975	1822	19629
8625	2828	21460
6626	2485	18111
7152	2663	23238
7865	3094	23431
7870	3097	23330
7164	2672	22962
6642	1832	18457
6077	1680	17840
8635	3445	17285
6087	1350	16479
6645	2496	17653
6648	1523	17861
6652	2502	17694
8645	3283	21769
7880	3102	23428
8655	3453	24995
7176	2685	15006
6127	2308	18366
6132	1634	17677
8665	3326	23865
7890	3083	23340
7895	3103	18058
7182	2692	22735
7899	3104	23037
7903	3105	20748
7907	2268	21350
6168	1992	16935
6671	2014	19040
8675	3465	18569
8685	3476	24997
7923	3113	22111
7927	2941	23068
6208	2343	20877
6223	2349	20831
6243	2369	18361
6248	2365	20406
7206	2712	22584
6263	2381	18915
6278	2386	20898
6283	1873	16947
6288	2261	19431
6303	2389	20580
6308	2397	19742
6679	1724	16938
6328	2190	20897
6343	2408	18356
6348	2410	20541
6353	2412	18357
7233	2638	20711
6373	2080	19382
6388	2431	19329
6392	2430	18331
6396	2435	21223
6408	2441	20684
6423	1518	16541
7261	2750	22968
6432	2450	18633
7265	2520	18659
7269	2754	23484
6441	1764	18832
7273	1399	16916
7277	2164	18195
6456	2407	20982
7284	2162	18187
7287	2762	22181
6696	1838	19155
7302	1793	18644
6699	2514	21504
6705	2516	21468
7314	2213	20779
6714	1285	16532
6716	1402	17052
6718	1343	16654
6719	1404	17064
6721	1400	16940
6724	2174	20741
6725	2518	21409
6727	2519	18876
6731	2030	19498
6732	1826	19617
7329	2786	18289
6734	2513	19358
6735	2512	19359
6736	2511	19355
7332	2471	20584
6740	2523	18845
6741	2522	18881
6743	1814	19621
6744	1930	19615
6745	2525	19620
6746	2521	19417
6747	1820	19625
6748	2039	19503
6749	1819	19618
6751	2528	5618
6755	2527	20765
7343	2797	18298
7345	2651	23624
7349	2803	21291
7361	2785	18304
7684	2291	21019
7695	2977	23469
6760	2533	19412
6761	1997	17282
8455	3359	22359
6763	2534	19414
7705	2658	17987
6765	2535	19632
7715	2271	21483
8468	2134	19405
6768	2536	20743
6952	2178	20923
6770	2204	20535
7733	2988	18516
7742	2726	18285
7750	1396	17068
7758	3005	21410
8481	2171	20878
6776	2200	20540
7774	3018	19602
6779	2194	20532
8493	2846	22907
6781	1865	17511
7782	3010	22444
8505	2847	22904
7798	3052	22214
7805	3036	23655
6786	2013	18841
8516	2830	22915
7812	3004	21060
7819	3059	23569
7826	3064	22808
6791	2415	18226
7833	2764	22387
7839	3073	22224
6794	2539	15856
6795	2033	19463
6796	2214	19376
8526	3410	22990
7008	1638	18155
6799	2468	17877
6800	2420	19548
8536	3413	24563
6802	1668	17427
7851	3088	23356
8546	1778	19545
6805	2541	20692
7856	2995	22976
6808	2152	20482
7861	3086	23329
7866	3095	18036
7871	3098	23328
6813	2460	19787
7876	3101	23425
6815	2543	20329
8556	3321	22595
6817	2542	20478
7886	2180	20847
6820	2084	19222
6821	2544	19784
8566	2059	20725
8576	2482	20985
6825	2548	18417
6826	1945	19648
6827	2549	21408
7900	2427	18503
7038	2219	19763
